participantId,trialNumber,targetSize,distance,direction,timeMs,distanceTraveled,errorCount
P9517,145,30,200,left,1117,258.67679748297314,0
P9517,146,60,100,left,732,84.37490791891348,0
P9517,147,30,100,right,1168,168.22532738217336,0
P9517,148,60,300,right,1299,310.3310983991464,0
P9517,149,60,200,right,902,222.58666121084414,0
P9517,150,60,200,left,1230,403.6095780535727,0
P9517,151,90,300,left,857,353.8695880691263,0
P9517,152,30,100,left,964,106.0541832469583,0
P9517,153,30,200,left,1099,305.5253638148914,0
P9517,154,90,300,left,897,268.5596574098247,0
P9517,155,90,200,left,882,230.25699879636585,0
P9517,156,30,100,right,848,118.43431047159358,0
P9517,157,90,300,right,994,263.17933974352127,0
P9517,158,90,200,left,989,288.90065410201623,0
P9517,159,30,300,right,1134,316.1717157862422,0
P9517,160,60,100,left,752,121.50769587160619,0
P9517,161,30,200,right,1037,204.76477150458095,0
P9517,162,60,300,right,876,306.1847189871389,0
P9517,163,90,100,left,785,198.0638891425097,0
P9517,164,60,100,left,722,109.96695820363918,0
P9517,165,30,100,left,699,99.69930767842703,0
P9517,166,60,100,right,1104,185.7387811690216,0
P9517,167,30,100,left,1734,178.01147536077505,0
P9517,168,60,100,right,1051,158.39784064611658,0
P9517,169,90,100,right,748,100.83799488212043,0
P9517,170,30,200,left,1455,241.49354872504773,0
P9517,171,60,300,right,1385,427.0252907663249,0
P9517,172,90,100,left,813,102.66105851368538,0
P9517,173,90,300,left,1516,311.8632075365025,0
P9517,174,60,300,right,1138,299.1218531047561,0
P9517,175,60,300,right,900,307.39330082512197,0
P9517,176,60,200,right,1100,282.4881086083449,0
P9517,177,90,100,right,1164,120.50366112829406,0
P9517,178,90,100,right,736,152.2220414570961,0
P9517,179,90,200,right,773,164.37534184330195,0
P9517,180,30,100,left,1064,176.16767519296025,0
